id,job_title,company_name,job_description,job_employment_type,job_city,job_country,job_apply_link,posted_date,created_at,role_searched
354,Insights Factory-Data Analytics Engineer-Senior Associate,PwC Acceleration Center India,"At PwC, our people in data and analytics engineering focus on leveraging advanced technologies and techniques to design and develop robust data solutions for clients. They play a crucial role in transforming raw data into actionable insights, enabling informed decision-making and driving business growth. Those in data science and machine learning engineering at PwC will focus on leveraging advanced analytics and machine learning techniques to extract insights from large datasets and drive data-driven decision making. You will work on developing predictive models, conducting statistical analysis, and creating data visualisations to solve complex business problems.

You will play a crucial role in organizing & maintaining proprietary datasets and transforming data into insights & visualizations that drive strategic decisions for our clients and the firm. You’ll work closely with the industry leader & a number of cross-functional retail & consumer advisory, tax and assurance professional teams to develop high-impact, commercially relevant insights to infuse into thought leadership, external media engagement, demand generation, client pursuits, & delivery enablement.

Knowledge And Skills Preferred

Demonstrates in- depth level abilities and/or a proven record of success managing efforts with identifying and addressing client needs:
• As a critical member of a team of the data science team, you will maintain and analyze large, complex datasets to uncover insights that inform topics across the Financial Services sector.
• Support in the identification of new, cutting-edge datasets that add to the firm's differentiation amongst competitors and clients;
• Support in building predictive models and data-led tools;
• Design and conduct experiments (A/B testing, market basket analysis, etc.) to measure the effectiveness of new approaches and drive continuous improvement;
• Partner with US team to translate analytical findings into actionable recommendations and compelling stories;
• Develop dashboards and reports using tools like Tableau, Power BI, or Looker to support self-service analytics and decision-making;
• Stay up to date and ahead of industry trends, customer behavior patterns, and emerging technologies in the aligned sector.
• Experience managing high performing data science and commercial analytics teams;
• Strong SQL and Alteryx skills and proficiency in Python and/or R for data manipulation and modeling;
• Experience applying machine learning or statistical techniques to real-world business problems;
• Solid understanding of key Industry specific metrics
• Proven ability to explain complex data concepts to non-technical stakeholders;
• Experience with Industry specific datasets and vendors
• Knowledge of geospatial or time-series analysis and,
• Prior work with commercial analytics and insights

The Opportunity

When you join PwC Acceleration Centers (ACs), you step into a pivotal role focused on actively supporting various Acceleration Center services, from Advisory to Assurance, Tax and Business Services. In our innovative hubs, you’ll engage in challenging projects and provide distinctive services to support client engagements through enhanced quality and innovation. You’ll also participate in dynamic and digitally enabled training that is designed to grow your technical and professional skills.

As part of the Insights & Enablement team you will act as the Data Product Owner, transforming data into actionable insights that drive strategic decisions. As a Senior Associate you will take ownership of analytics outcomes, communicate effectively with stakeholders, and đảm bảo that your work leads to impactful results in the financial services sector.

Responsibilities
• Act as the Data Product Owner for analytics outcomes
• Transform data into actionable insights for strategic decisions
• Communicate effectively with stakeholders to align on objectives
• Confirm deliverables lead to impactful results in financial services
• Develop dashboards and data assets to support decision-making
• Analyze data trends to inform business strategies
• Collaborate with cross-functional teams to enhance data usability
• Maintain leading standards in data quality and analysis

What You Must Have
• Bachelor's Degree
• 3+ years of experience in analytics engineering, data consulting, BI/analytics delivery
• Oral and written proficiency in English required

What Sets You Apart
• 3 to 8 years of experience in analytics engineering
• Proven ability to communicate with senior stakeholders
• Spotting blockers early and proposing mitigation
• Taking ownership of the final deliverables
• Caring about impact and pushing for valuable work
• Experience with Databricks and/or Azure preferred
• Familiarity with modern ELT tools and practices preferred
• Financial Services domain experience preferred
• Power BI skills preferred",Full-time,Unknown,In,https://in.linkedin.com/jobs/view/insights-factory-data-analytics-engineer-senior-associate-at-pwc-acceleration-center-india-4368403030?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2026-02-24 00:00:00,2026-02-28 16:53:46.401642,Data Analyst
355,Data Analytics,Riverstone Infotech,"Job Description:
We have urgent requirements for an experienced data analytics based at our Chennai office, India.

Skills/Requirements
• Good experience in developing AI models working in reputed organization
• Strong knowledge in Machine Learning & Deep Learning
• Expert in SAS, ETL, data processing, database programming, and data analytics
• Extensive background in data mining and statistical analysis
• Able to understand various data structures and common methods in data transformation
• Excellent pattern recognition and predictive modeling skills
• Experience in programming languages such as Java/Python/R/SQL/Scala
• Experience in using business intelligence tools (e.g. Tableau) and data frameworks (e.g. Hadoop)
• Great analytical, critical thinking, and problem-solving abilities
• Strong adaptability and capacity to work in a fast-paced environment
• In-depth understanding of organizational data flow and its use in management decision-making
• Excellent interpersonal communication skills, both verbal and written.
• Time management skills with the ability to multi-task
• Must be able to multitask, able to prioritize and address most critical task first
• Self-motivated individual with the ability to work under minimal supervision

Notice Period
• An immediate joiner is preferred. However, the joining period can reasonably go up to 30days

Education
• Bachelor of Engineering, MCA, MSc",Full-time,Chennai,In,"https://www.glassdoor.co.in/job-listing/data-analytics-riverstone-infotech-JV_IC2833209_KO0,14_KE15,34.htm?jl=1009824167887&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic",2026-02-27 00:00:00,2026-02-28 16:53:46.401642,Data Analyst
356,"Databricks Data Engineer – Pune, India","EDI Specialists, Inc.","Databricks Data Engineer – Pune, India
We are seeking a Databricks Data Engineer to join our growing data engineering team in Pune, India. This role will play a key part in a large-scale modernization initiative to migrate a complex, enterprise-grade Microsoft SQL Server data warehouse ecosystem to the Databricks Lakehouse Platform. The ideal candidate has strong hands-on experience across Databricks data engineering capabilities, with exposure to AI/ML features being a plus, while maintaining a core focus on scalable, reliable data pipelines and analytics workloads.

Key Responsibilities
• Design, build, and optimize scalable data pipelines using Databricks (Apache Spark, Delta Lake, Unity Catalog).
• Participate in the migration of a ~20TB compressed on-prem Microsoft SQL Server data warehouse to Databricks.
• Convert and modernize hundreds of SQL Server tables, thousands of SSIS jobs, and downstream SSRS/SSAS workloads.
• Re-engineer SSIS ETL processes into Databricks notebooks, workflows, and orchestration frameworks.
• Support migration or redesign of cube-based analytics (SSAS) into Databricks SQL, Delta tables, and modern semantic models.
• Implement data quality, validation, reconciliation, and audit controls during migration.
• Optimize performance and cost through efficient Spark usage, partitioning, and query tuning.
• Collaborate with analytics, BI, and AI/ML teams to enable downstream reporting and advanced analytics.
• Apply data governance, security, and access-control standards using Unity Catalog.
• Contribute to reusable frameworks, documentation, and platform best practices.

Required Qualifications
• Bachelor's degree in Computer Science, Engineering, or a related field.
• 4–7 years of overall data engineering experience.
• Hands-on experience with Databricks on AWS (preferred); Azure experience acceptable.
• Strong proficiency in Spark (PySpark and/or Scala) and SQL.
• Proven experience migrating on-prem SQL Server data warehouses to cloud-based data platforms.
• Experience converting SSIS-based ETL pipelines into Spark-based data engineering solutions.
• Solid understanding of data warehousing concepts, dimensional modeling, and analytical workloads.
• Experience with Delta Lake, incremental processing patterns, and data versioning.
• Familiarity with Databricks Workflows, Jobs, and production-grade deployments.
• Practical experience with performance tuning and large-volume data processing.

Preferred Skills
• Experience modernizing SSAS cube-based reporting solutions.
• Exposure to Databricks SQL Warehouses and BI integrations (Power BI preferred).
• Working knowledge of cloud-native data engineering practices aligned with Databricks best practices.
• Familiarity with MLflow, feature engineering, or AI-enablement within Databricks.
• Experience working in environments that follow Databricks-recommended data engineering patterns.
• Databricks certification is a plus.

Skills:
Access Control, Amazon Web Services (AWS), Analysis Skills, Apache Spark, Artificial Intelligence (AI), Best Practices, Business Intelligence, Cisco Unity, Cloud Computing, Computer Science, Cost Control, Data Analysis, Data Management, Data Processing, Data Quality, Data Warehousing, Database Extract Transform and Load (ETL), Dimensional Modeling, Ecosystems, Engineering, Information/Data Security (InfoSec), Microsoft SQL Server, Microsoft Windows Azure, Performance Tuning/Optimization, Power BI, Reconciliation, Reengineering, SQL (Structured Query Language), SQL Server Analysis Services (SSAS), SQL Server Integration Services (SSIS), SQL Server Reporting Services (SSRS), Scala Programming Language, Scalable System Development, Software Engineering, Warehousing

About the Company:
EDI Specialists, Inc.

At EDI Staffing, we strive to provide the best staffing solutions for each of our business disciplines, in honest, resourceful, and creative techniques. Our mission is to connect talented people with great organizations across all industries, while maintaining our company values: accountability, innovation, integrity, teamwork and work ethic. Our commitment to our values becomes tangible in our daily customer interactions and lifetime customer relationships.

Company Size:
100 to 499 employees

Industry:
Staffing/Employment Agencies

Founded:
1994

Website:
https://www.edistaffing.com/",Full-time,Unknown,Us,https://www.monster.com/job-openings/databricks-data-engineer-pune-india-ma--df6533fd-0c8b-4273-a601-8ac89f8ecc3a?mstr_dist=true&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2026-02-24 00:00:00,2026-02-28 16:53:46.401642,Data Engineer
357,[Remote] Data Engineer Lead (Ot Data)( Oil & Gas) (India),Codvo.ai,"Note: The job is a remote job and is open to candidates in USA. Codvo.ai is committed to building scalable, future-ready data platforms that power business impact. The Data Engineer will be a foundational architect responsible for building and maintaining the data ecosystem required for various use cases in the oil and gas sector, focusing on creating reliable and scalable data products to support advanced analytics and AI models.

Responsibilities
• Architect & Build Data Pipelines: Design, construct, install, test, and maintain highly scalable data management systems and ETL/ELT pipelines
• Integrate Diverse Data Sources: Develop processes to ingest and integrate high-volume, high-velocity data from SCADA systems, historians (like OSIsoft PI, Aspen InfoPlus.21), DCS, PLC, and IoT sensors
• Cloud Data Platform Development: Implement and manage data solutions on the Microsoft Azure cloud platform, Leveraging services like Azure IoT Hub, Azure Event Hubs, and Azure Stream Analytics for real-time ingestion and processing of operational technology (OT) data
• Data Modelling & Warehousing: Design and implement data models optimized for time-series data from industrial assets, supporting operational dashboards and real-time analytics
• Enable Advanced AI: Build the data infrastructure to support AI/ML models for predictive maintenance, operational anomaly detection, and process optimization using real-time OT data
• Champion Master Data Management (MDM): Design and implement MDM strategies and solutions to create a single, authoritative source of truth for critical data domains such as wells, equipment, and assets, ensuring data consistency across the enterprise
• Ensure Data Quality & Governance: Implement robust data quality checks, validation rules, and monitoring to ensure the accuracy, consistency, and reliability of our data. Adhere to and help shape our data governance policies
• Embrace Industry Standards: Champion and implement industry-specific data standards and models, such as the OSDU™ Data Platform, to ensure interoperability and a unified data view across the upstream lifecycle
• Collaborate & Innovate: Work closely with a cross-functional team of geoscientists, drilling engineers, data scientists, and business analysts to understand their data needs and deliver effective solutions
• Automate & Optimize: Identify opportunities for process automation and infrastructure optimization to improve data delivery, scalability, and cost-effectiveness
• Security First: Implement and maintain security best practices to protect our sensitive and proprietary data assets

Skills
• Bachelor's in engineering, Information Systems, or a related quantitative field
• 5+ years of proven experience in a data engineering role
• Experience within oil and gas industry is highly preferred
• Demonstrable experience building and operationalizing large-scale data pipelines and applications
• Expert-level proficiency in SQL and Python for data manipulation and pipeline development
• Hands-on experience with distributed computing frameworks like Apache Spark (PySpark)
• Deep experience with Microsoft Azure (Azure Data Lake Storage, Azure Data Factory, Azure Databricks, Azure Synapse)
• Proven experience with modern data platforms Databricks Delta Lake
• Understanding of machine learning lifecycles and the data requirements for training and deploying AI/ML models
• Experience with workflow orchestration tools like Airflow, Dagster, or Azure Data Factory
• Strong understanding of both relational (e.g., PostgreSQL, SQL Server) and NoSQL databases
• Proficiency with Git and CI/CD best practices
• Familiarity with historian systems (e.g., OSIsoft PI System) and their data structures
• Hands-on experience with the OSDU™ Data Platform
• Experience working with industrial communication protocols (e.g., OPC UA, Modbus TCP/IP)
• Understanding of cybersecurity considerations for OT environments and data segregation
• Experience integrating data from ERP systems like SAP
• Professional certifications in Azure or Databricks
• Advanced SQL skills, including query optimization and performance tuning
• Knowledge of containerization technologies (Docker, Kubernetes)
• Experience of constructing and maintaining enterprise knowledge graphs

Company Overview
• At Codvo.ai, we specialize in leveraging artificial intelligence, cloud, and data to solve complex business problems and drive innovation. It was founded in 2019, and is headquartered in Plano, Texas, USA, with a workforce of 51-200 employees. Its website is https://www.codvo.ai/.

Company H1B Sponsorship
• Codvo.ai has a track record of offering H1B sponsorships, with 2 in 2025, 3 in 2022. Please note that this does not guarantee sponsorship for this specific role.",Full-time,Unknown,Us,https://jobright.ai/jobs/info/699cb5b481476f6176b54817?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2026-02-23 00:00:00,2026-02-28 16:53:46.401642,Data Engineer
358,Intl India - Lead Data Engineer,Insight Global,"Job Description

Evergreen is looking for a strong Lead Data Engineer to lead a challenging effort to replace an in-house proprietary billing process with one based on Azure Data Factory, SQL Server, and T-SQL, supported with reporting in Power BI. This role will require a highly skilled individual capable of effectively balancing hands-on development responsibilities with leadership and support of the development team. Must possess a high degree of personal initiative and superior problem-solving capabilities. If you like challenging work in a fast-moving team-oriented environment this is the opportunity for you!

We are a company committed to creating diverse and inclusive environments where people can bring their full, authentic selves to work every day. We are an equal opportunity/affirmative action employer that believes everyone matters. Qualified candidates will receive consideration for employment regardless of their race, color, ethnicity, religion, sex (including pregnancy), sexual orientation, gender identity and expression, marital status, national origin, ancestry, genetic factors, age, disability, protected veteran status, military or uniformed service member status, or any other status or characteristic protected by applicable laws, regulations, and ordinances. If you need assistance and/or a reasonable accommodation due to a disability during the application or recruiting process, please send a request to learn more about how we collect, keep, and process your private information, please review Insight Global's Workforce Privacy Policy:

Required Skills & Experience

10+ years of experience with Microsoft SQL Server with at least 5 years of that time being with SQL Server on Azure. Must possess a high degree of mastery in the following:
Relational Database Design principles related to transaction processing systems
TSQL Stored Procedures & Functions
Table and View Design including Common Table Expressions
Temporary Table and Table Variable use and management
Query Performance tuning including demonstrable ability to generate and read a Query Plan
Deep understanding of the design factors and practices associated with efficient use of large (> 2 million) row tables
Comprehensive knowledge of Structured Query Language, especially Joins and Derived Tables
5+ years of experience with Azure Data Factory, including data copy operations, executing and capturing stored procedures outputs, variables, and data pipeline creation. Must also show clear understanding of scheduling and running pipelines based on events. Must be able to integrate pipeline notifications with messaging systems like email.
Must have a deep understanding and practical experience building Medallion-style ELT processes and pipelines
Must be able to formulate and execute detail plans from high-level designs with minimal oversight or handholding
Must be comfortable with and willing to write stories and tasks in JIRA
5+ years of experience as a technical lead of a Data Engineering team or similar

Nice to Have Skills & Experience

3+ years of hands-on experience designing and building Power BI reports
Azure Architect Certification with 2+ years of hands-on experience creating and configuring Azure services

Benefit packages for this role will start on the 1st day of employment and include medical, dental, and vision insurance, as well as HSA, FSA, and DCFSA account options, and 401k retirement account access with employer matching. Employees in this role are also entitled to paid sick leave and/or other paid time off as provided by applicable law.",Contractor,Unknown,Us,https://bristol.us.expertini.com/job/intl-india-lead-data-engineer-bristol-insight-global-79982e992e8c/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2026-02-27 00:00:00,2026-02-28 16:53:46.401642,Data Engineer
359,Data Engineer- Intl India,Insight Global,This job listing in Cook - IL has been recently added. Tallo will add a summary here for this job shortly.,Full-time,Unknown,Us,https://tallo.com/jobs/technology/data-engineer/il/cook/data-engineer-intl-india-554b5aa19e61/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2026-02-22 00:00:00,2026-02-28 16:53:46.401642,Data Engineer
360,"Senior Databricks Data Engineer – Pune, India","EDI Specialists, Inc.","Senior Databricks Data Engineer – Pune, India We are seeking a Senior Databricks Data Engineer to provide technical leadership on a major data platform transformation initiative. This role will lead and execute the migration of a large-scale Microsoft SQL Server data warehouse ecosystem—including SSIS, SSAS, and SSRS—onto the Databricks Lakehouse Platform. The ideal candidate combines deep hands-on data engineering expertise with architectural thinking and mentorship capabilities. Key Responsibilities Lead the design and implementation of enterprise-scale data pipelines on Databricks. Serve as a technical lead for the migration of a ~20TB SQL Server data warehouse to Databricks. Architect migration strategies for hundreds of tables, thousands of SSIS jobs, and complex reporting workloads. Redesign legacy ETL and cube-based architectures into modern Lakehouse patterns. Define data modeling standards, ingestion frameworks, and transformation best practices. Optimize Spark workloads for performance, scalability, and cost efficiency. Mentor and guide data engineers across multiple experience levels. Partner with BI, analytics, and AI/ML teams to enable advanced analytics use cases. Implement data governance, security, lineage, and monitoring using Unity Catalog and platform tooling. Translate business requirements into scalable technical solutions. Influence platform roadmap, engineering standards, and architectural decisions. Required Qualifications Bachelor's or Master's degree in Computer Science, Engineering, or related field. 8–12 years of overall data engineering experience. 5+ years of hands-on experience building production workloads on Databricks. Deep expertise in SQL, PySpark, and distributed data processing. Proven leadership in migrating enterprise SQL Server data warehouses to cloud platforms. Strong experience replacing SSIS-based ETL with modern Spark-based pipelines. Solid understanding of SSAS cube architectures and modernization approaches. Experience designing highly reliable, high-volume analytical data platforms. Strong knowledge of Delta Lake, Lakehouse and Medallion architectures, data versioning, and Workflows/Jobs orchestration. Experience implementing CI/CD, testing, and operational best practices for data pipelines. Primary experience with AWS-based data platforms strongly preferred. Preferred Skills Experience designing semantic layers and BI integrations (Power BI preferred). Exposure to Databricks AI/ML capabilities such as MLflow and feature stores. Experience operating in environments aligned with Databricks-recommended engineering patterns. Databricks certification is a plus. Prior technical leadership experience in distributed or global teams. Strong communication and stakeholder engagement skills.",Full-time,Unknown,India,https://us.jobrapido.com/jobpreview/8061971882406051840?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2026-02-24 00:00:00,2026-02-28 16:53:46.401642,Data Engineer
361,Data Engineer - Adobe Experience Platform Engineer,Capgemini,"Choosing Capgemini means choosing a company where you will be empowered to shape your career in the way you’d like, where you’ll be supported and inspired by a collaborative community of colleagues around the world, and where you’ll be able to reimagine what’s possible. Join us and help the world’s leading organizations unlock the value of technology and build a more sustainable, more inclusive world.About the role you're consideringCapgemini is looking to hire an AEP Architect to join our team. The ideal candidate is responsible for designing the end-to-end Adobe Experience Platform (AEP) architecture, ensuring integration with client’s enterprise data sources (Snowflake, Kafka, EventHub), and enabling campaign migration from Unica to AEP/AJO. Your roleDefine overall AEP data & solution architecture (XDM schemas, datasets, profiles, identities).Integrate AEP with enterprise systems: Snowflake, Kafka, EventHub, SDKs.Enable identity stitching with client’s UXID solution.Partner with business teams to modernize campaigns for Adobe Journey Optimizer (AJO).Ensure governance: DULE, TTL, sensitivity classification, privacy & consent enforcement.Provide technical leadership, best practices, and performance optimization.Support decommissioning of Unica by ensuring continuity of campaigns in Adobe stack. Your skills and experience8–12 years in data/MarTech architecture, with 3–5 years in Adobe AEP/RTCDP/AJO.Strong expertise in data modeling (XDM), profile/identity resolution.Hands-on with Snowflake, Kafka/EventHub, Azure Data Factory/Synapse.Experience migrating from legacy campaign tools (Unica preferred).Knowledge of APIs, real-time data ingestion, and streaming architectures.Should be Subject matter expert in end to end web analytics implementation / Tracking and Analysis Collaborate with data scientists, marketing, and engineering teams to define data models and identity resolution strategies.Ensure data governance, privacy, and compliance across all data flows.Build APIs and connectors for real-time data ingestion and activation.Optimize performance, scalability, and cost-efficiency of the CDP infrastructure.Provide technical leadership and mentoring to junior engineers.Adobe Certified Expert – AEP.highly preferred.Comfortable using BI tools (Power BI, Tableau) for analysis, validation, and visualizationThe base compensation range for this role in the posted location is: $125,190 - $203,800.Capgemini provides compensation range information in accordance with applicable national, state, provincial, and local pay transparency laws. The base compensation range listed for this position reflects the minimum and maximum target compensation Capgemini, in good faith, believes it may pay for the role at the time of this posting. This range may be subject to change as permitted by law.The actual compensation offered to any candidate may fall outside of the posted range and will be determined based on multiple factors legally permitted in the applicable jurisdiction.These may include, but are not limited to: Geographic location, Education and qualifications, Certifications and licenses, Relevant experience and skills, Seniority and performance, Market and business consideration, Internal pay equity.It is not typical for candidates to be hired at or near the top of the posted compensation range.In addition to base salary, this role may be eligible for additional compensation such as variable incentives, bonuses, or commissions, depending on the position and applicable laws. Capgemini offers a comprehensive, non-negotiable benefits package to all regular, full-time employees. In the U.S. and Canada, available benefits are determined by local policy and eligibility and may include: Paid time off based on employee grade (A-F), defined by policy: Vacation: 12-25 days, depending on grade, Company paid holidays, Personal Days, Sick LeaveMedical, dental, and vision coverage (or provincial healthcare coordination in Canada)Retirement savings plans (e.g., 401(k) in the U.S., RRSP in Canada)Life and disability insuranceEmployee assistance programsOther benefits as provided by local policy and eligibilityImportant Notice: Compensation (including bonuses, commissions, or other forms of incentive pay) is not considered earned, vested, or payable until it becomes due under the terms of applicable plans or agreements and is subject to Capgemini’s discretion, consistent with applicable laws. The Company reserves the right to amend or withdraw compensation programs at any time, within the limits of applicable legislation. DisclaimersCapgemini is an Equal Opportunity Employer encouraging inclusion in the workplace. Capgemini also participates in the Partnership Accreditation in Indigenous Relations (PAIR) program which supports meaningful engagement with Indigenous communities across Canada by promoting fairness, accessibility, inclusion and respect. We value the rich cultural heritage and contributions of Indigenous Peoples and actively work to create a welcoming and respectful environment. All qualified applicants will receive consideration for employment without regard to race, national origin, gender identity/expression, age, religion, disability, sexual orientation, genetics, veteran status, marital status or any other characteristic protected by law.This is a general description of the Duties, Responsibilities and Qualifications required for this position. Physical, mental, sensory or environmental demands may be referenced in an attempt to communicate the manner in which this position traditionally is performed. Whenever necessary to provide individuals with disabilities an equal employment opportunity, Capgemini will consider reasonable accommodations that might involve varying job requirements and/or changing the way this job is performed, provided that such accommodation does not pose an undue hardship. Capgemini is committed to providing reasonable accommodation during our recruitment process. If you need assistance or accommodation, please reach out to your recruiting contact.Please be aware that Capgemini may capture your image (video or screenshot) during the interview process and that image may be used for verification, including during the hiring and onboarding process.Click the following link for more information on your rights as an Applicant in the United States. http://www.capgemini.com/resources/equal-employment-opportunity-is-the-law Capgemini is a global business and technology transformation partner, helping organizations to accelerate their dual transition to a digital and sustainable world, while creating tangible impact for enterprises and society. It is a responsible and diverse group of 340,000 team members in more than 50 countries. With its strong over 55-year heritage, Capgemini is trusted by its clients to unlock the value of technology to address the entire breadth of their business needs. It delivers end-to-end services and solutions leveraging strengths from strategy and design to engineering, all fueled by its market leading capabilities in AI, generative AI, cloud and data, combined with its deep industry expertise and partner ecosystem.",Full-time,Tampa,Us,https://www.capgemini.com/jobs/384809-en_US+sap_btp/?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2026-02-23 00:00:00,2026-02-28 16:53:46.401642,Data Engineer
362,Data Analyst,Airbound,"About Airbound

Our mission is to make a world where everyone has access to delivery. Where goods move as freely as information moves today.

This is possible. Today the cost of moving on a scooter is ₹2/km. That’s the cost of moving a 150kg mass from point A to B. We’re bringing that mass down to less than 5kgs, concurrently bringing the cost down to 10 paise/km. This is how we make deliveries a reality. This is how we create a world where we’re doing billions of deliveries per day.

The tech is not there. The current cost of drone delivery is ₹100/km. We need to completely redefine the way things are done here. We’re building the world’s most efficient aircraft from the ground-up, and scaling that up to beyond anything the aerospace sector has ever seen. This cannot be an iterative process. We have to tear down all conventions and build everything up from scratch.

To do this, we need nothing less than the best engineers. The ones who care about building something fundamentally different, who are deeply curious about understanding the fundamentals of everything they’re working on, who are dreamers that believe in the impossible.

About The Role

Airbound seeks a hands-on Data Analyst to own the entire analytics function. This is a high-impact role where you will build and scale Airbound’s BI systems from the ground up, automate data pipelines, and craft executive-grade MIS dashboards that serve as “mission control” for the CxO team.

This role demands end-to-end ownership — from converting raw data into curated reports to surfacing insights at a glance. Well-designed dashboards should empower leaders to make quick, data-driven decisions while flagging key issues or opportunities within seconds.

You will also lead deep-dive analyses, perform root-cause investigations, and translate findings into clear, actionable plans for the business.

Key Responsibilities
• Own and establish the analytics function, setting up BI systems and scalable reporting frameworks.
• Automate data collection, cleaning, and transformation processes to ensure reliable, real-time reporting.
• Build intuitive, executive-ready dashboards (Tableau, QuickSight, Superset, or similar) that act as “mission control” for CxO decision-making.
• Conduct detailed root-cause analysis of business trends, identifying risks and opportunities proactively.
• Partner with business stakeholders to translate problems into data-driven solutions and clear action items.
• Ensure data quality, governance, and integrity across all reporting systems.
• Continuously improve the analytics ecosystem, adopting best practices and new technologies.

Qualifications & Skills
• Bachelor’s or master’s degree in Statistics, Mathematics, Computer Science, Engineering, or related field.
• 1–2 years of proven experience in analytics, BI, or data-focused roles (startup or fast-paced environments preferred).
• Strong SQL skills for data extraction, manipulation, and pipeline development.
• Expertise in BI and visualization tools such as Tableau, QuickSight, Superset, Power BI, or Looker.
• Proficiency in Excel and at least one scripting or statistical language (Python or R).
• Demonstrated experience in building MIS dashboards and presenting insights to senior leadership.
• Strong problem-solving, analytical thinking, and communication skills.
• Ability to thrive in an ownership-driven, fast-moving environment.

Nice to Have
• Experience setting up BI systems from scratch in a startup or scaling environment.
• Familiarity with cloud platforms like AWS, GCP, or Azure and data warehousing tools such as Redshift, BigQuery, or Snowflake.
• Knowledge of advanced analytics, forecasting, or predictive modeling techniques.

BUDGET: 8 - 20LPA (slightly negotiable)

What We Offer
• Comprehensive health insurance to keep you and your loved ones covered
• Relocation assistance and a daily travel stipend to ease your commute
• Advanced salary credit to support you when you need it
• Nutritious, wholesome meals provided daily

“A driven, passionate team where you’ll have room to grow and thrive - this is more than just a job, it’s a rare opportunity to build something meaningful from the ground up”

Work Schedule
• 1st & 3rd weeks of the month: Monday to Friday.
• 2nd & 4th weeks of the month: Monday to Saturday.
• Enjoy a consistent 5-day/6-day alternating schedule.

Ready to take off?",Full-time,Hoskote,In,https://in.linkedin.com/jobs/view/data-analyst-at-airbound-4378822165?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,2026-03-02 10:00:00,2026-03-02 22:31:47.522458,Data Analyst
382,Workforce Planning-Data Analyst/Data Scientist/ Ai/Ml,UnitedHealth Group,,Full-time,Gurugram,In,https://careers.unitedhealthgroup.com/job/gurgaon/workforce-planning-data-analyst-data-scientist-ai-ml/34088/87305677536,2026-03-29 00:00:00,2026-04-02 00:09:09.140714,Data Analyst
383,Data Analyst - India,Linkedin,,Full-time,Nellore,In,https://in.jooble.org/jdp/846627824273704112,2026-04-01 10:00:00,2026-04-02 00:09:09.181135,Data Analyst
384,Data Analyst Assistant Vice President,Barclays,,Full-time,Chennai,In,https://search.jobs.barclays/job/chennai/data-analyst-assistant-vice-president/13015/93411787408,2026-03-30 00:00:00,2026-04-02 00:09:09.182135,Data Analyst
385,"Data Analyst, Esg Data Operations | Ahmedabad, In",S&P Global,,Full-time,Ahmedabad,In,https://www.efinancialcareers.com/jobs-India-Ahmedabad-Data_Analyst_ESG_Data_Operations.id24054164,2026-03-30 00:00:00,2026-04-02 00:09:09.182135,Data Analyst
386,O2C -Transformation- Data Analyst-Dcm-Fms-   Associate- Operate,PwC Acceleration Center India,,Full-time,Bengaluru,In,https://in.linkedin.com/jobs/view/o2c-transformation-data-analyst-dcm-fms-associate-operate-at-pwc-acceleration-center-india-4396468179,2026-04-01 09:00:00,2026-04-02 00:09:09.183137,Data Analyst
387,Global Data Analyst Senior Specialist,Boston Consulting Group,,Full-time,Gurugram,In,https://careers.bcg.com/global/en/job/56788/Global-Data-Analyst-Senior-Specialist,2026-03-25 00:00:00,2026-04-02 00:09:09.183137,Data Analyst
388,Data Analyst / Analytics Engineer,Deutsche Bank,,Full-time,Unknown,In,https://www.shine.com/jobs/data-analyst-analytics-engineer/deutsche-bank/18825376,2026-03-26 00:00:00,2026-04-02 00:09:09.183137,Data Analyst
